,0
1392,"RT tedlieu: Dear realDonaldTrump: Dude, you can't tell a federal employees to violate the law and then say you will issue a pardon. That'…"
1393,"@rehabguy58 @StopandShop You're welcome! I see the employees are getting a lot of support from local, state and federal elected officials."
1394,Possible #Charges for #Federal Employees #Barr #Comey #Lynch #Obama #Horowitz https://t.co/9086nGjC8K
1395,@Bro_Charlie_ @Hope321758 @ChrisFromWI @CallMyForest @aceof_red @209acesheepdog @Beg1Girl @the_mewilson… https://t.co/GI6EZmVY6q
1396,This rather narrow and completely made up in January 2017 reinterpretation of the law seems to benefit Donnie and f… https://t.co/e3Pr5OHNY1
1397,"@dcexaminer Trump wants MAGA Radicals, including Federal Employees to break the laws to help further his agendas. 
#ImpeachmentHearings"
1398,"Amazing the journey from an enthusiastic yell at a campaign rally destroying a Presiential hopeful, to sitting in s… https://t.co/YWgBg9tdKz"
1399,"He asked federal employees to commit felonies, while promising pardons should they be jailed.
Is this a desperate p… https://t.co/XscuBXLVib"
1400,"@beyerstein Yes, the president is openly telling federal employees to break laws. It doesn’t matter. And everyone is fine with it!"
1401,"@HillaryClinton @MaryContrary77 The president believes he IS the law... 

I only hope there will continue to be fed… https://t.co/pR01wh1QXT"
1402,"Ted Lieu: ""Dear @realDonaldTrump: Dude, you can't tell a federal employees to violate the law..."" - Democratic Unde… https://t.co/rikxjLND8L"
1403,@Evan_Rosenfeld @jaketapper Can a president get away with telling federal employees to break the law?
1404,PSA to all federal employees - do not violate state or federal laws in an effort to curry favor with Trump. Be better than that clown.
1405,"@AdamSchiff   Isn't he breaking this Law Every Day?
The Hatch Act, a 1939 federal law that bars executive branch em… https://t.co/8w72yV1UBs"
1406,"“The number of federal government employees under the age of 30 is now around 7 percent, the lowest it has been in… https://t.co/6EyxXVjeKH"
1407,"RT tedlieu: Dear realDonaldTrump: Dude, you can't tell a federal employees to violate the law and then say you will issue a pardon. That'…"
1408,I appeared on Good Morning America with Senator Carl Levin in 1989 to discuss the passage of the Whistleblower Prot… https://t.co/Urt11LJgU2
1409,"Everyone must read this.  And now, he’s promising pardons to induce federal employees to break the law?! https://t.co/015Oo7y8Uz"
1410,"#AttorneyGrievanceBarCounsel #OfficeDisciplinaryBarCounsel  
#TullyRinckeyPLLC Your Lawfirm represents Federal Empl… https://t.co/DQivU7jyCq"
1411,"trump urges federal employees to break the law, dangling pardons if they will do his bidding. Nothing to see here!"
1412,@Wesmoms @LizLemon5759 @kjgillenwater @Baba9773 @realDonaldTrump He isn't a king that can do everything with a snap… https://t.co/zu6bFpQEMR
1413,"This is the second time in as many weeks that this guy has tried to take the law into his own hands, telling federa… https://t.co/tNUKt7e1U0"
1414,@MonieTalks_1 @WalterLapp Can we cut federal funding a bit more please because when we do so federal employees beco… https://t.co/jF8cDsQWX3
1415,@realDonaldTrump Your crazy asp is asking federal employees to serve jail time for your pardon if they do your unla… https://t.co/wumSjT64x9
1416,So this President is actively encouraging federal employees to break federal law because he can pardon them. Why is… https://t.co/0iA1aUxGk4
1417,"Much of Corporate America increased wages and bonuses to their Employees!
Stop whining and LOOK AT THE BIGGER PICTU… https://t.co/Zsmso9lWu6"
1418,"i mean, i just want to know what the threshold is. threatening members of congress? telling federal employees to de… https://t.co/ocq1zX1NHw"
1419,I agree with the tweet below. Rather than uphold his oath of office to faithfully execute the laws the so called pr… https://t.co/8tgUAYdbqA
1420,"@secupp Thanks, but I think I'll take my advice about ""intellectual honesty"" from someone who can distinguish betwe… https://t.co/q8kzXjVKdF"
1421,The POTUS  is telling federal employees that if they break  the law to further his political goals he will pardon t… https://t.co/cJACSYfP5g
1422,The ever brilliant @realDonaldTrump is performing a 'pincer movement' to cut the Serco SES's out of the Federal Wor… https://t.co/czsKCVartz
1423,"@tedlieu @realDonaldTrump ""a federal employees"" ?"
1424,"Term of the day: 

TRIAL BALLOON: a tentative measure taken or statement made to see how a new policy will be recei… https://t.co/C88P7euo6o"
1425,"@trevorwattau @lynlinking @SBSNews no only ""failed to allow"" they have worked hard to cut wages and conditions ..as… https://t.co/LDkqDc8fI8"
1426,"Trump baited his DHS Executive Staff with a lawful direct order to stop asylum, then watched as they disobeyed his… https://t.co/r0txPx34bE"
1427,When I retired from the USAF I went through a transition program where I witnessed federal employees coaching perfe… https://t.co/VYSLvIdiMd
1428,"I hate playing the “What if Obama Did That?” game because it requires such little skill, but OMFG can you imagine B… https://t.co/1kt4E3LrV5"
1429,"@mkraju Republicons have no authority on the law as long as they continue supporting a president, who is asking fed… https://t.co/kgvm9DBB63"
1430,"For +2 yrs responsible, respectable employees have been purged from the federal government. To the point that even… https://t.co/CespGLtW3F"
1431,Lyft employees living in California are probably looking at combined state and federal marginal tax rates of 45% on… https://t.co/9MGeoYI5ZX
1432,"@AriFleischer It is time to stop protecting
Senate/Congress members who throw out baseless accusations. Bring an en… https://t.co/ViwtD7pzUw"
1433,"@carldemaio American Federation of Government Employees, the largest federal employee union with 750,000 members, h… https://t.co/HTwRNGxU46"
1434,".@DavidCayJ writes: ""There is, however, a law requiring every federal “employee” who touches the tax system to do t… https://t.co/pky8LNcLkX"
1435,"Ted Lieu: ""Dear @realDonaldTrump: Dude, you can't tell a federal employees to violate the law..."" - Democratic Unde… https://t.co/1DqX0rI53A"
1436,@AnheuserBusch Its amazing all the good and great thjngs companies can do for their employees and communities when… https://t.co/yvCly8aLk9
1437,@tedlieu @DevinCow @realDonaldTrump Anybody who acts on a promise from Trump to pardon or pay their defense deserve… https://t.co/wB2XLHNg2l
1438,"Florida towns still need state and federal hurricane relief aid –– now!
#FlaPol https://t.co/cT7CdwmhJe"
1439,Trump and the Republicans want federal employees and everyone else to declare their loyalty to their White Supremac… https://t.co/Q2BfkN3fPd
1440,@KamalaHarris I didn’t realize teachers were federal employees
1441,@HeidiHolyrood @jessailse @CepeSmith there is the federal family leave act which provides 12 weeks for parental lea… https://t.co/Zrc9bDCCZn
1442,@tedlieu @realDonaldTrump Ted. Stop tweeting and act on this. The president telling federal employees it’s okay to… https://t.co/I7hWFdW6tE
1443,"Impeachment proceedings need to start today, Nancy.  No more of your fucking weak ass crap.  The President is liter… https://t.co/YbOQlcB3al"
1444,@KamalaHarris More free handouts. Why don’t you give them each a house and a car.  When you’re done do the same for… https://t.co/H8exEg1JgE
1445,"@realDonaldTrump has used federal employees, the border patrol, national guard, military personnel, children, and t… https://t.co/fhGXkB9PNw"
1446,@KamalaHarris They aren’t federal employees.
1447,"As we informed you last month , a federal judge reinstated the expanded EEO-1 reporting requirements. This decision… https://t.co/XFXn9edjiF"
1448,Another post from @SpeakerPelosi for the first #100DaysForThePeople Democrats signed legislation guaranteeing back… https://t.co/cdePIS0vde
1449,"Directing federal employees to break the law while dangling pardons, calling for U.S. laws and courts to be ignored… https://t.co/4Py2GiauC7"
1450,"POTUS telling federal employees to break the law, or even hinting it, and promising a pardon if they do is an egreg… https://t.co/OFrgTBBaVg"
1451,"'Current OPM employees were advised in March 2019, and Trump is expected to make an official announcement by this s… https://t.co/9MFA9riswe"
1452,@ananavarro Has anyone advised Trump to stop recruiting federal employees to join him in circumventing federal laws… https://t.co/pOowsminhJ
1453,@WhiteHouse New 5g phones should have slot for Drivers License or DMV ID cards with Credit Card like EMV chip (like… https://t.co/RWTDmdFVrr
1454,"Stephen Moore, who wants a seat on the Fed, ""called for firing hundreds of employees at the Federal Reserve Board w… https://t.co/AL8Nabtcp6"
1455,@BernieSanders Any idea how much they give to local charities and humanitarian organizations? Any idea how much tax… https://t.co/DeSGnNFj7m
1456,@GOPoversight @Jim_Jordan @RepMarkMeadows @RepCummings BUT. You are OK with the Orange thing in office  telling  a… https://t.co/7J2mLLhOrp
1457,"@MarkYoungTruth @chuckwoolery @BernieSanders...according to Obamacare or Medicare For All or whatever, people over… https://t.co/6YlngcDCye"
1458,"@HouseGOP @GOPoversight GOP-  TIME TO IMPEACH THE ORANGE THING IN OFFICE OR AT LEAST 
TELL IT THAT .. you can't tel… https://t.co/DVjKB3n0LG"
1459,@Malthusian_Trad @NPR Smaller government.  And what’s the plan to do it?  Huh?  Great words that everyone agrees wi… https://t.co/jf2g814GXH
1460,@dbongino beware the honeypot ...........the 'real investigation' will still be staffed by 'boujie' federal employe… https://t.co/YedKpDdiW4
1461,@JuliaDavisNews Trump is offering federal employees pardons in exchange for committing a federal crimes. Is that ri… https://t.co/GtVGmAKAgQ
1462,"Apparently, Donald Trump thinks the Presidential Pardon is a tool for him to break American laws by way of his appo… https://t.co/vrAa5QTKnk"
1463,So the Senate Republicans are all fine with a President who tells federal employees to break the laws because he wi… https://t.co/Q8nh7yXFZ2
1464,"@JoyceWhiteVance 🚨Trump is offering pardons to federal employees who will break the law for him. 

Congressional De… https://t.co/Hbm2mi9mYE"
1465,"If it is wrong to advocate violence against federal employees, then why did @leung tweet the story out? https://t.co/Y8feEKnVBc"
1466,"BREAKING: Federal prosecutors say they will seek the death penalty against William Wood, Jr. who has admitted to sh… https://t.co/3pMQWkMnn3"
1467,@JoyceWhiteVance GOPs in Congress are applauding a POTUS who instructs federal employees to break the law. That's w… https://t.co/d044fFd9yN
1468,So there it is. You can direct federal employees to break whatever federal laws you want. Just pardon them afterwar… https://t.co/hpVrEFytlV
1469,@SizzleMel @ACT2CAM Unfortunately it's not bottom-of-the-run except in some states. NYC has a $15 minimum wage if t… https://t.co/OghmuTqkNU
1470,"RT tedlieu: Dear realDonaldTrump: Dude, you can't tell a federal employees to violate the law and then say you will issue a pardon. That'…"
1471,"Dear @realDonaldTrump: Dude, you can't tell a federal employees to violate the law and then say you will issue a pa… https://t.co/6peNnqYjnC"
1472,@DeadlineWH @NicolleDWallace He’s now dangling pardons to federal employees in exchange for their breaking laws. En… https://t.co/W7GA8N4KFa
1473,"@amyklobuchar Trump did the same thing with Dreamers, with immigrant children and with federal employees. His MO is… https://t.co/mlCZggM6sL"
1474,The President of the United States instructed Federal Employees to openly break the law. HOW IS THIS NOT IMPEACHABL… https://t.co/STdB8pxjes
1475,"""Deciding to blow the whistle on wrongdoing can be the single most important professional decision you ever have to… https://t.co/H5Z5jx0Uc9"
1476,"@kylegriffin1 @realDonaldTrump has now crossed a line Congress can't tolerate. In his official capacity, he is enco… https://t.co/cKVqcjWTlR"
1477,Arizona Federal Judge Enters Judgment For Terminated Employee: High Levels In Positive Drug Test Insufficient To Sh… https://t.co/PU3gYnustI
1478,@JakeinUtah @theblaze About half of Georgetown students are government employees or future government employees tha… https://t.co/zYkCAWxDUW
1479,"State could assure 120,000 employees left behind by federal rule get paid overtime
https://t.co/zxrK1GRE4A"
1480,@RMConservative How is this not a violation of Canon 5 of the Federal Code of Conduct for Judicial Employees?
1481,"@jaketapper @CNN Instructing federal employees to knowingly commit crimes isn’t an impeachable offense, I guess?  ¯\_(ツ)_/¯"
1482,@sunnirinker @PDeplorablegirl I’m trying to calibrate and having a very difficult time identifying how many total f… https://t.co/m6LYrUepyP
1483,Federal employees are the 3rd largest group of individuals seeking assistance from TULDF. We support @NWSEO’s call… https://t.co/0AWYRyTm4I
1484,Case Law Update! The U.S. Court of Appeals for the Third Circuit recently held that a federal employee may bring su… https://t.co/1sKv1vVQH0
1485,"@BreitbartNews @ericswalwell 
TIme to stop protecting
Senate/Congress members who throw out baseless accusations. B… https://t.co/4bvdwzetSA"
1486,@CleopatraOwen17 @thebradfordfile In the US we (as in service members and federal employees) swear an oath to the C… https://t.co/dxtI6Bw2LL
1487,@realDonaldTrump Unbeliable how a weak management always blame on the employees. The same rules apply to the Federa… https://t.co/rWNc25f3TX
1488,@RealJamesWoods Entrenched bureaucrats in bloated bureaucracy’s are the deep state. The number of Federal Employees… https://t.co/O33syB1IEo
1489,The passport office in downtown San Diego is incredibly efficient and everyone was professional and pleasant. Great… https://t.co/WEv5vtsmVa
1490,Thank you @narfehq for allowing @KelseyMeyers2017 to speak and represent @JohnDelaney at the latest  National Activ… https://t.co/OqHFMOKlAo
1491,Camden Federal Jury Awards $3.5 Million in Employee's Defamation Suit https://t.co/BvrGuQYkUb via @NJLJ
1492,@AOC @RepAOC @BernieSanders @SenSanders @RoKhanna @RepRoKhanna @jimmy_dore @KyleKulinski We should be as a first li… https://t.co/nhxRL7WEmu
1493,"@MikeRJohnson777 @crooksandliars I have a love-hate relationship with Amazon!
I love the convenience,
My conflict i… https://t.co/YH2ivqROGh"
1494,@RepPeteKing Did you mention to them two facts:  That Trump uses cheaper Russian steel in his buildings and that he… https://t.co/347P0BBd6j
1495,@SenSanders Holy shit I should go work there since their employees don’t have to pay federal income tax!  Hell yeah… https://t.co/kELFBzAucr
1496,@hurrrdurrr @risingaction @myra_mc Are you sure they are municipal employees and not funded as a super secret feder… https://t.co/EYtX1om1Ae
1497,"Wonderful to see more federal employees downtown &amp; good news on the 2nd entrance, but it's a shame we won't be gett… https://t.co/geFjCrkYI1"
1498,"@PeteButtigieg They want to serve, qualify otherwise, and are now told being trans is enough to be removed from ser… https://t.co/y6rffzKp8v"
1499,@BernieSanders what Bern is saying he would take the millions of employees under a city / State  &amp; Federal tax paye… https://t.co/uiuUBHFLNY
1500,@MNoFilter They were the boring kind of federal government employees. No tea.
1501,@thesaltyranger why no NPS visitor pass discount for federal employees?🌲🌳🤷🏻‍♂️
1502,OMB is seeking comments on the continued relevance of the provision that prohibits employees of the Executive Branc… https://t.co/QtADfXILZQ
1503,"#FRAUDALERT FBI Houston is aware of a scam campaign targeting our community. The scammers ""spoof"" the phone number… https://t.co/Ng7AkUEGgs"
1504,Mayor @marty_walsh press conference on the @BAA Boston Marathon events this weekend. Please pay attention to expect… https://t.co/JjZocWT3z4
1505,David Cay Johnston on Lawrence O'Donnell show last night said Steven Mnuchin by law has to turn over Trump's tax re… https://t.co/csVyPXlNUs
1506,.@BrianJFeldman passed a law establishing an emergency fund for Maryland based government employees who must report… https://t.co/ipHgCSPmaj
1507,"This Legislative Session, Democrats in Montgomery County fought for Maryland’s environment, working families, feder… https://t.co/V1aBuoQ55s"
1508,"While the environmental factors of the #GND are widely known, the federal jobs guarantee has the potential to compl… https://t.co/EU3DQfmQKE"
1509,I feel that the govt has more control over ensuring federal contractors are paying their employees living wages. Ye… https://t.co/RVHJ2DT1zO
1510,"YES, I love this! But lets also focus on ensuring Federal contractors are paying their employees a living and reaso… https://t.co/5C3CcUHhme"
1511,"@8_point_1 @BornThisWay1966 @TorontoStar @JustinTrudeau In many US States, employees can be let go without notice (… https://t.co/p2PwZJX48v"
1512,@karol @washexaminer Pence voted against every pro-LGBTQ bill that came before the House of Representatives. And as… https://t.co/OL5p8abrko
1513,"Green Meadows Turf &amp; Tree based in Rochester Hills, has paid $130,325 in back wages to 50 employees to resolve alle… https://t.co/ojYD7v0HCk"
1514,"Bridges over bureaucrats!   

We have approximately 2 million federal employees.  Let's cut down the size of the fe… https://t.co/YwYipIpifE"
1515,@KLinduff @ReasonAwareness @Mindpollution3 @DAVIDKE11861514 @IanLStrain @BarkinDavid @BigSW1 @ClintonServer… https://t.co/mjkCldr6FU
1516,@haya_chudhary figures relate to the pensions paid by the Federal Govt! Armed forces are a federal subject. Count t… https://t.co/mOKmvjzd0o
1517,"@AltStateDpt Questions: 

Do they plan to just send them to the cities without planning to pay for housing them?… https://t.co/0PMgHfZoy3"
1518,@DailyCaller Sucks when you live in those cities. Our first responders (just one example) are taken advantage of by… https://t.co/OETZt7wQKL
1519,@mattnolan888 @realDonaldTrump Yeah they’re not yours they’re federal employees being hampered by your stupid leade… https://t.co/PxnTRwFdH1
1520,You know I'm glad I got myself clean last year the downside to that is federal employees and agents have been steal… https://t.co/QArUD9bMSf
1521,@BillGalvano Bay District Schools stands to lose 600 employees without disaster aid from the state and federal gove… https://t.co/ax2J2zGfmB
1522,@realDonaldTrump Lesson # 1: for 2 whole years a Republican controlled government didn’t accomplish much either...s… https://t.co/glBgGVVs7s
1523,@KellyannePolls Why do they keep saying Medicare when they should be saying MEDICADE??  Imagine asking Federal Empl… https://t.co/3TOUalFNC2
1524,@FBI @CIA @DHSgov @NSAGov @Interior @StateDept all federal employees need to become #WhistleBlowers if you really w… https://t.co/q7uI18k61n
1525,"Want to retain federal employees? Step 1 should be to stop gutting union contracts, slashing telework, and attackin… https://t.co/uV603Jd7pB"
1526,@FBI @CIA @DHSgov @NSAGov @Interior @StateDept all federal employees need to become #WhistleBlowers if you really w… https://t.co/5TLs2gzyGz
1527,@Ned_Donovan There are a bit like multiple-answers language tests in the Canadian federal public service in how rob… https://t.co/bOCsyzLXBY
1528,@realDonaldTrump #FreeAssange you bastard! #FreeChelseaManning! Their imprisonment is a travesty and against ALL fe… https://t.co/1R8ac0WZwl
1529,"Employees injured performing their duties in the workplace are, in general, covered by federal and state Workers’ C… https://t.co/wDoWV9akDN"
1530,President Trump Is Eliminating A Major Federal Agency. The White House Told Us Why - The Daily Caller/“At the end o… https://t.co/usb9cpNeyL
1531,Senate Bill Would Give Federal Employees 12 Weeks of Paid Family Leave https://t.co/aG8t9YYiGx https://t.co/uNZax5LlH7
1532,@TheLastWord @Lawrence @DavidCayJ All Federal Employees need to follow the rules . It's a rule .
1533,"The Trump administration has created fear, confusion, and resentment among federal employees. That's the goal.… https://t.co/N0CmMo4Cgo"
1534,@SenSanders What is a disgrace is that corporations are forced to pay federal income taxes at all. It should be zer… https://t.co/VcKD0h3SJi
1535,"From 2009-2013, Janet Napolitano ran DHS and oversaw 22 federal agencies with 230,000 employees. She joins at 1 pm… https://t.co/oeBhphrKv9"
1536,"The crystal-clear language of this law applies to Trump, acting White House Chief of Staff Mick Mulvaney, Mnuchin a… https://t.co/xO67jdT5fo"
1537,@fbcooper1 @armandodkos @ThePlumLineGS Executive privilege exists everywhere the president is. There is no geograph… https://t.co/upa0dCulj3
1538,"""A FEDERAL LAWSUIT ALLEGING THAT FOUR STATE EMPLOYEES FAILED TO PREVENT A 27-YEAR-OLD WOMAN WITH SEVERE DEVELOPMENT… https://t.co/Mb9q0CMEW7"
1539,@fbcooper1 @armandodkos @ThePlumLineGS You make an interesting point. Congress could absolutely subpoena every empl… https://t.co/qw1KaJfIQg
1540,"@Cat_Headley I’ve genuinely seen someone defending Wikileaks when they didn’t redact those 2011 cables, saying that… https://t.co/XiDtPawp0v"
1541,"@davidfrum They are putting him on trial in Eastern Virginia, where the jury will be comprised of federal employees… https://t.co/NZp6SB3IDc"
1542,"Federal employees can still be fired for accidentally eating marijuana edibles - 

To listen to the Federal Newscas… https://t.co/JOaklKFZMq"
1543,@MyeKrennish @goldengateblond Trump does not control the court system and most federal prosecutors are apolitical C… https://t.co/7zrpsZjLm3
1544,"@NCFL42 @GOPChairwoman Agreed!  I would add - Federal, Town,teacher and state worker plans here in MA have the lowe… https://t.co/xsLUZaofCs"
1545,@fhinyxfire @nowthisnews @RepKatiePorter I have long advocated in my own circles for passing federal legislation ma… https://t.co/K6RLMzYeHm
1546,@oldudershead @RepThomasMassie @but_abta 😳 😳 But they have. They are also non political (not political appointee in… https://t.co/pVdpsEC1J3
1547,"‘The crystal-clear language of this law applies to Trump, acting White House Chief of Staff Mick Mulvaney, Mnuchin… https://t.co/ahEm12XUkc"
1548,"From 1998 to 2017, real pay &amp; benefits per full-time federal employee rose by 67%; for state and local employees: 5… https://t.co/ZDVcEuCdNH"
1549,Hot Off The Wires:  AFGE Applauds Introduction of Senate Bill to Provide Paid Family Leave to Federal Workers WASHI… https://t.co/RhICexeutQ
1550,There is a law requiring every federal “employee” who touches the tax system to DO THEIR DUTY OR BE REMOVED FROM OF… https://t.co/uuCYdCFalG
1551,Ordering federal employees to act in violation of federal law is irresponsible and dangerous for asylees fleeing fo… https://t.co/8HKi9pZeFx
1552,@ShawnaLeneeShow @Ashley4Kxxx @yang_hologram @Rachel_K_Chen @j4yyftw @ReasonRaccoon @strwar @ARealHughMann… https://t.co/DslgTWY2Go
1553,This creep should be jailed and immediately lose is job as well as the Commissioner of the IRS.  Both broke this In… https://t.co/dwfJtVnVbN
1554,"@stucam7771 taxes released
no debt - like other federal employees
drug test     "" and congress too"
1555,"@armandodkos @ThePlumLineGS President under Article II. So, senate-confirmable ""presidential advisors"" like the Tre… https://t.co/CxthKuLiiV"
1556,@LindaSu2099 @alanzaniewski @JackPosobiec @realDonaldTrump @wikileaks I was a damned if he supports them? Please ex… https://t.co/BkFsWlBQjx
1557,Another Friday at the W3 Center and we say farewell to the sisters and brothers who attended this week for Arbitrat… https://t.co/WG1EvmBQCf
1558,@usacsmret Start with federal employees who are getting a check and not paying taxes.
1559,@chanclan82 @5Strat This MONSTROSITY was created in 1979.  Anointed themselves like Military Generals.  Paid themse… https://t.co/oRT6QfRpm4
1560,95% of all federal employees who contributed money in the last presidential election gave to Hillary Clinton. https://t.co/HdGxVifvwY
1561,A New York federal court has permitted six former employees of a shuttered steakhouse to testify about how its owne… https://t.co/uCg5vCSxA6
1562,@5Strat This might be the biggest defeat of DS so far. Has SERCO/City of London fallen? Remember Trump's 30+ days o… https://t.co/iPqPPIUKog
1563,1/2 More Bullshit.  U.S. Office of Personnel Mgmt. is independent of the Federal Govmnt.  They manage civilians who… https://t.co/fV1aUbrzAl
1564,.@JessicaFeldmark passed a law establishing an emergency fund for Maryland based government employees who must repo… https://t.co/DV2IrnzmLS
1565,"This Legislative Session, Democrats in Howard County fought for Maryland’s reproductive health, federal employees,… https://t.co/bNnoc3wRm8"
1566,"@SRuhle Social Security doesn't impact everyone e.g., Federal employees in CSRS or folks that don't have the work h… https://t.co/mL1vBFbAI8"
1567,"In states with their own #family #medical leave laws, #employers should compare the state law with the federal… https://t.co/HJe3eYrfIh"
1568,Intel agencies aim to be hiring ‘model’ for disabled employees | Federal News Network https://t.co/NWcTjnhCny
1569,@wot_da_fuk @Zebrafarm2000 @DearAuntCrabby @realDonaldTrump In the 90’s William Barr ordered DOJ employees to lie t… https://t.co/eL2ba5XWRD
1570,"@DanCrenshawTX Good morning sir,
What she was saying was: that’s how the Republicans reacted when they came up with… https://t.co/pGwLaoxrP6"
1571,"There's another level of this medical care hell your talking about @WorldOfStu in which, on top of everything else,… https://t.co/yrlahQGMSK"
1572,"The federal government is the nation’s largest employer, yet federal employees are among the millions of workers wh… https://t.co/MR3N7l262M"
1573,"#Trending:  Central Pennsylvania Food Bank helps federal employees affected by shutdown - ABC27

#harrisburg #PA… https://t.co/E10VgShfDv"
1574,.NSF hopes a new app will empower their employees to become lifelong learners—and they're asking #highered to help… https://t.co/EkVbXsrZ0D
1575,.@NSF hopes a new app will empower their employees to become lifelong learners—and they're asking #highered to help… https://t.co/JjnqOmuFnI
1576,"@ByronYork I did.  The warrant looks justified to me, but that's not important.  But see, Byron, I won't slander th… https://t.co/xURrZzIy2u"
1577,The majority of US federal employees will receive a 2019 pay raise retroactive to January… which will then be erase… https://t.co/3qrDS1dhRW
1578,"@KatrinaPierson Yep! Congress exempts the VA, Tri-Care, the federal employees healthcare plan,which includes member… https://t.co/nZeru2w2p5"
1579,Does Medicare for all include politicians and federal employees? https://t.co/gNN1VA1Tc2
1580,"Mnuchin And Mulvaney Face 5 Years In Prison For Blocking Demand For Trump's Taxes: Beware, Mick Mulvaney and Steve… https://t.co/GX8CgVIBgU"
1581,"@kylegriffin1 Ah, the good ol’ rule of law. How I miss it!  

Would Trump toady Barr allow DOJ to prosecute these f… https://t.co/q1ZKueWtVF"
1582,@RepJeffries saw you on morning joe where you mentioned a 1.9% raise for federal employees.  The federal employees… https://t.co/IAovEF6Vpa
1583,He’d better do more than deal with ‘a few federal employees’! He has a whole presidential police state to investigs… https://t.co/ygqj7uGihe
1584,Funny how we can hold lower level federal employees accountable for their actions and not White House staffers and… https://t.co/CmBqjpbHto
1585,"@ProudResister If government employees don't conform willingly, they need to be escorted by federal marshals to a j… https://t.co/VNsMLZjO2K"
1586,Every mainline denomination in America has contributed to efforts to provide relief. One Baptist church emptied its… https://t.co/A8kzaoHEkV
1587,"Some states such as California, offered furloughed employees unemployment benefits, although the Trump administrati… https://t.co/CkADwjaOUN"
1588,"They should. An they should build a wall everywhere except California, and after that, pull all Federal employees o… https://t.co/lsOv9Tc72D"
1589,@angarone @kylegriffin1 No.  But Rettig and Mnuchin can be removed.  Trump (as chief executive) is not subject to t… https://t.co/WThaXpWDN2
1590,"During the shutdown, the federal government's e-Verify system—a system for employers to check the eligibility of th… https://t.co/nxiHbPkWAR"
1591,@hrw @KimDotcom Suggestion to “journalists”: do not reprint classified information stolen from our government agenc… https://t.co/bY1vvwCnl8
1592,"Some airports such as the Philadelphia International Airport, launched food and item donations for federal employee… https://t.co/E5II3IA1Kx"
1593,"@ElectWarren2020 

 Pochahantas. @amazon is  amazed by your claim they pay no taxes. Huge distribution centers in T… https://t.co/yE4NzktqG4"
1594,Uhhhh https://t.co/ZaDTNj3Gr0
1595,@NewmannMichael Good morning! The hubs @dmon1977 and I are both federal government employees and can’t tweet as muc… https://t.co/qUQhMXP2kG
1596,@pica2pixel @TheRynheart @senatemajldr No he's not. Members have regular healthcare options that stop when they're… https://t.co/eCAHnHKp1C
1597,"Those Americans looking for payback over the Mueller probe, might reflect on the fact that the hate-Trump media tho… https://t.co/HsxvTIBYXz"
1598,There is semi-panic in America’s leftwing precincts because it looks like Attorney General Barr is serious about ho… https://t.co/2k24omhUMW
1599,[BLOG] A look at many of the upcoming conferences and events that look into how best to train federal employees to… https://t.co/z0tysiIO82
1600,@CraigCWhite2 @bradleyrourke @Publici @NBCNews He is being deceptive. The social security taxes they pay come out o… https://t.co/sGupoWfEPG
1601,Jeff Bezos says Walmart should pay its employees more. Walmart says Amazon should pay at least a penny in Federal i… https://t.co/0aFTcbpW7B
1602,The plaintiff claimed she was fired in retaliation for her complaints that her supervisor was harassing her because… https://t.co/UKTzZNVssa
1603,"Question: if the President has to disclose his taxes, why not all the House and Senate members? Why not all Federal… https://t.co/8rvY3q4XlQ"
1604,"@BillOReilly ""Some Federal Employees"" https://t.co/DsSRzanD76"
1605,"The Economic and Financial Crimes Commission, EFCC, has presented its first witness, Jones Oboh, in an alleged $50,… https://t.co/YxIp8qEj2c"
1606,The Trump administration plans to shift much of the power and responsibility for food safety inspections in hog pla… https://t.co/jBIwl03vvi
1607,"@JarradKushner @afbranco When I was at the NSA I didn't recall President Obama being there, he was way to important… https://t.co/4Ijt4pQt7e"
1608,@anmf_federal @HumanHeadline @nswnma @unionsaustralia @anmfvic @ANMFSA @qnmuofficial @ANMFTasmania Disgraceful Whil… https://t.co/FKx5dLIFin
1609,@NewYorkGOP @GingerKinsey111 That's the Federal governments' responsibility for they were Federal employees .
1610,"@MeghanMcCain Me too, should have seen how he destroyed the lives of employees in the state of Washington when he n… https://t.co/LghPlDn2N1"
1611,"@Lawrence @WaysMeansCmte @TheLastWord As it’s unlikely the Trump Justice Department will prosecute Mnuchin, Democra… https://t.co/XGGk6cYcz2"
1612,"@ThatsJacqueline @johncusack @laura19191 So you're all for doxxing, public release of your private data, exposing c… https://t.co/YmSo2VaLPE"
1613,"@GegenWeathers @thedailybeast A federal judge can't fire federal employees, especially not a cabinet level appointe… https://t.co/zoJeB0uwLC"
1614,"@ewarren They only have 613,300 employees who are paying federal taxes."
1615,"@CandiceAiston [...] 4 percent income-based premium paid by employees that exempts the first $29,000 for a family o… https://t.co/0rwkBM5PJ6"
1616,"@ADubiousPronoun [...] 4 percent income-based premium paid by employees that exempts the first $29,000 for a family… https://t.co/exHGKb5Uoe"
1617,"@MMarchant96 Only ca gives Waitresses, waiters and bussers $11-12 an hour. Usually their income is completely subsi… https://t.co/EpJ1iQda0i"
1618,@michcusejoe5 @sahilkapur @BernieSanders [...] 4 percent income-based premium paid by employees that exempts the fi… https://t.co/WytZ2a85rX
1619,"The Whistleblower Protection Act of 1989 was enacted to protect federal employees who disclose ""Government illegali… https://t.co/1wzZwMhHXe"
