,0
390,If the sack of poo poo politicians would follow their oath and do the job they were hired for real patriots would n… https://t.co/5rRyY7JlQ6
391,"Photographer Elliot Ross &amp; writer Genevieve Allison traveled all 2,000 miles of the US–Mexico… https://t.co/XVBoavJV1x"
392,"Boo Hoo Governor @Michelle4NM , this is what should be happening when the government doesn't get off its ass and do… https://t.co/XEAqo33r2n"
393,"Due to a shifting of CBP personnel along the US-Mexican border, widespread delays in transportation services at the… https://t.co/ram8MGCIwi"
394,🚨Here we are: Armed Right-Wing Militia Detaining Migrant Families Seeking Asylum at Gunpoint and handing them over… https://t.co/63kUX4jXJs
395,From Fox News - New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report New Mexico mili… https://t.co/GLuCcFGWIb
396,Thank youConstitutional Patriots 4protecting Rborders!Hopefully Congress will get their rears in gear &amp;actually DO… https://t.co/Ay40ZrUb2G
397,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report | Fox News

Why is this unaccep… https://t.co/uKd6A4ta19"
398,"I say BRAVO to the United Constitutional Patriots!!!

New Mexico militia detains migrants at gunpoint until Border… https://t.co/mcS2A5GNZw"
399,"""Members offered $20 to any of the migrants who could identify the smuggler who helped them cross the border, but n… https://t.co/Mf5mmmGiOR"
400,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/R3NmBc9KFk #FoxNews
401,@CheriJacobus She’s about as emotional as a rock. She has promoted and defended human rights violations at the US/M… https://t.co/7IZgo9zjQg
402,"Patriotic militias like this should be commended for their bravery, the fact that the militia did this and not auth… https://t.co/OIXEPuW0gl"
403,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/WsRZUOXsK5… https://t.co/8ObYvMsbsV
404,"Technically, a re-entrant illegal immigrant is potentially committing a felony.  I believe that citizens are allowe… https://t.co/n0S2p08wTK"
405,NM's Grisham claims citizens don't have right to enforce law. All citizens under state &amp; federal law of the Constit… https://t.co/fhOFbqQyln
406,"WINNING!
The fantastic Patriotic New Mexico militia detains hundreds of illegal aliens at gunpoint until Border Pat… https://t.co/IW1ioXY2q7"
407,"@GovMLG Another Dem LYING through their teeth. 

“It should go without saying that regular citizens have no authori… https://t.co/GXAYUx14Ah"
408,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/SBNKQvpIOO
Excell… https://t.co/5ocUz3lulE"
409,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/VQTYy4HDWP… https://t.co/CvhSr4lYZD
410,Why is the US Border Patrol not arresting and charging with vigliantism members of the United Constitutional Patrio… https://t.co/RH3DvICgZV
411,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/h8e45URE3w
412,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/UoYGUzL41Z #FoxNews
413,Notice how a civilian group is depicted in a negative light (right-wing). Rewrite to reflect rights of a sovereign… https://t.co/LmCNqaRZn9
414,No this is what happens when the government doesn’t do their job https://t.co/oA61MKzJjJ
415,"@letsgomathias They're not migrants when they enter this way. They're illegal immigrants, illegally crossing into T… https://t.co/iv10wEJUR7"
416,Remember when @berniesanders voted to fund the Minuteman Project? It was a right-wing group that went after immigra… https://t.co/vxbUUKGQOi
417,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/WsRZUOXsK5… https://t.co/f7jmTktoQ4
418,They seem to forget that the American people have a right to secure their borders if the government refuses… https://t.co/hNHiuPxcPT
419,"Another liberal meltdown and exactly one of the big reasons they want to take our guns away. 

New Mexico militia d… https://t.co/JLQjRI67bS"
420,"Just WOW! What an unappreciative prick! Law enforcement everywhere asks for help, yet this dipshit says they have n… https://t.co/NJvd8dGHWx"
421,"https://t.co/hzBV8BiDw9

Fed up, people starting to take matters into their own hands, but its a manufactured crisis right?"
422,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/ZH35QgCZbj… https://t.co/aT3wp4x4CU
423,"What else IS a citizen’s arrest?

https://t.co/wtZvMsAssF"
424,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/WsRZUOXsK5… https://t.co/fSXD56JPfi
425,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/CPD00UnpO0"
426,Hmmm  She's upset that someone is doing the job she won't.  Protect our sovereign border. New Mexico's Socialist (d… https://t.co/AUSfEOXEyM
427,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/Acfifid4rG
Shark… https://t.co/Hks1uL8ODO"
428,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/KFnSV0ChF0"
429,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/WsRZUOXsK5 #FoxNews
430,"Absolutely BEAUTIFUL , need more of this, as long as the militia is respectful to the people they catch
https://t.co/HwvpV7jPq8"
431,A right-wing militia group operating in NM has begun stopping groups of migrant families seeking asylum and detaini… https://t.co/GcQQ9lxDhU
432,"Keep up the good work militia. If the dummycrats refuse to help border security, we normal Americans appreciate you… https://t.co/F2MRmXaBxv"
433,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/86x6INgmn8… https://t.co/nh9OSpOEkf
434,"Nice to see Fox news jumping on the right wing bullshlt train. Yes, our founding fathers and everyone who supports… https://t.co/nhrvuih3tl"
435,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/VosV78QzaR"
436,New Mexico militia group detains migrants at the border - CNN https://t.co/VD316evlof #SmartNews
437,"New Mexico militia detains 200 migrants at gunpoint until Border Patrol arrives

https://t.co/RbJcQ5Hk8m"
438,From The Local Party: SCCDP: RT SamTLevin: An armed pro-Trump militia in New Mexico appears to be detaining migrant… https://t.co/r4jGwxDSAc
439,"Really? Unacceptable? Dear Lord 😳

New Mexico militia detains migrants at gunpoint until Border Patrol arrives: rep… https://t.co/noW8Kh52lj"
440,"Militia in New Mexico Detains Asylum Seekers at Gunpoint.

Members of the United Constitutional Patriots patrolling… https://t.co/QhpF6lkMGe"
441,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/ENOqFtEzkM
Dear N… https://t.co/B0niGAUhxU"
442,"Militias aren't just for government overreach, but also for government inaction:

https://t.co/HouuWmU86F"
443,"i see it's at the ""armed vigilante militia enforcing the border"" stage of fascism in the US now https://t.co/mqiQyQLTCw"
444,"RISE UP PATRIOTS

The Founders knew this day would come and gave us the Second Amendment to defend America.

https://t.co/0nKn5QK0Xb"
445,Lol Trump's fault I guess he twited their arms New Mexico militia detains migrants at gunpoint until Border Patrol… https://t.co/SJ00bQqOHF
446,"@GovMLG “It should go without saying that regular citizens have no authority to arrest or detain anyone,”

Ummm, ye… https://t.co/ylotoKW8Uf"
447,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives
https://t.co/nf9Slu3yUU"
448,Are you kidding me? This militia group should be locked up.  https://t.co/xBm3PXTzey #FoxNews
449,New Mexico militia detains migrants at gunpoint until Border Patrol arrives https://t.co/OPqx9a4x8i
450,"""""Videos appear to"""" show """"armed"""" militia """"detaining migrants"""" at """"US""""- Mexico border https://t.co/wkiuCXdyu0"
451,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/D0gBWI4dgW via @rightrelevance thanks @guardiannews
452,"""If these people follow our verbal commands, we hold them until Border Patrol comes…Border Patrol has never asked u… https://t.co/IrXdXXXsAc"
453,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: 

Love this, Patriots helping Border P… https://t.co/ym7sYWEPod"
454,"“Border Patrol has never asked us to stand down.”

America isn’t creeping towards fascism. It’s already here. https://t.co/kp3EQZyWrF"
455,"@BTSxElpaso @susyfelixispink @BTS_twt You probably already noticed but based on the contact info, it's a radio stat… https://t.co/XUytEu2mB7"
456,Armed rightwing militia members detained a large group of migrants at the US-Mexico border and coordinated with US… https://t.co/rWgCCEryPk
457,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/9AOmriJT7b… https://t.co/YEk0BNqjza
458,"Brought to you by the feckless Congress.
 https://t.co/lOqVwRNfAW #FoxNews"
459,Mother of all caravans heading to southern border https://t.co/i0fGJWMRbA  organize militias to head them off and send them back!!!
460,"Wow that's actually pretty amazing put some badges on those guys.

New Mexico militia detains migrants at gunpoint… https://t.co/ggYaYhbe4L"
461,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/qaGT2M1M6A… https://t.co/eiZsfiCl4B
462,"https://t.co/E8wVuOVOrq IF U/YOUR PEERS IN CONGRESS DON'T DO YOUR JOB TO DEFEND OUR BORDERS, LAWS, SECURITY, &amp; CALL… https://t.co/C54lGIqKjn"
463,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/VICfxSH2JN
464,"@Michelle4NM 
Since you won't do your ob and follow the law,it is incumbent upon law abiding citizens, using their… https://t.co/gEdW0qRSav"
465,I hire staff on a probationary basis with explicit benchmarks to successfully complete probation. Congress has not… https://t.co/xK6n57xUiu
466,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report
#veteransbeforeillegals

https://t.co/5fU6VNjGbu"
467,"New Mexico militia group is detaining migrants at the border, report says - CNN https://t.co/s8z2X9Noyr"
468,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/OxjQmgoALP #FoxNews
469,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/txVQCzaFsg"
470,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/FkjmDWjwRQ
Illega… https://t.co/a4DxXTqpfv"
471,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/eKjNaAQsPI"
472,"Videos appear to show an armed, pro-Trump militia detaining migrants at the US-Mexico border https://t.co/5fdkMrIioR"
473,Love these guys keep it up  https://t.co/vZ1E8aXVWp #FoxNews
474,Trump has created an environment in which right-wing vigilante groups feel emboldened to point weapons at terrified… https://t.co/clw0rQSaDT
475,"This is the result of our government NOT doing their job!

New Mexico militia detains migrants at gunpoint until Bo… https://t.co/qmqKBXp3Qc"
476,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/cpTJEbKPcU
⁦@ACLU… https://t.co/IpbP21sU5K"
477,Maybe we should have bus stops on the border in NM and give each illegal immigrant $100 and drop them off a block f… https://t.co/k2fs9Rfwvn
478,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/FkjmDWjwRQ
HEY GR… https://t.co/y56FoFYWQ0"
479,"New Mexico #militia detains migrants at gunpoint until Border Patrol arrives. And again, the #Democrats continue th… https://t.co/bU5sSxQbKJ"
480,Someone has to. We The People have EVERY right to defend our country. It is now obvious that Democrats will not. We… https://t.co/aeWXV39blC
481,This militia activity to help ICE will only increase until Trump gets the #BuildTheWall completed!  To immigrants;… https://t.co/CWI8avTSH6
482,"Do citizens have to recognize UN Human Rights asylum law, when protecting border of their sovereign nation since th… https://t.co/Wsbml9LgY8"
483,remember the lefty debated in 2016 whether Trump would actually make things worse? @arunindy argued there'd be para… https://t.co/by6frvkST1
484,https://t.co/NBKfzqCpl7
485,The NM gov said that this was caused by Trump's racist policies. In fact this was caused by the Obama administratio… https://t.co/ovBWFqRS6h
486,"More than 300 ILLEGAL IMMIGRANTS surrender to armed militia of 'New Mexico residents, veterans and ex-cops', after… https://t.co/fs8yymsexj"
487,"🛑 New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report!

🛑 This is exactly what we n… https://t.co/w9qhw8VjGJ"
488,"“How dare the people take the law into their own hands!”

Also, why does Fox News neglect to mention the governor e… https://t.co/mEM0KZMcme"
489,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/naoVCMBt6I
Good f… https://t.co/FrLjEQiPir"
490,"Minute men alive and well

https://t.co/joTFDlQcWw"
491,"@SamWiseMD This happened too. What are citizens supposed to do when their gov fails them?

https://t.co/oKjpr67N3j"
492,Meanwhile in New Mexico... Regular citizens have no authority at the border but they are taking the law into their… https://t.co/nzFK97zsn6
493,"Congress CAN fix this! 

New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report 👏🏾 Fox… https://t.co/bJ0Utf10VH"
494,New Mexico: Unauthorized right wing militia group detaining migrants at gunpoint until Border Patrol arrives.… https://t.co/VCyzGQPwmg
495,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/XVQzzTCpA5
Sounds… https://t.co/FjN9d9fUcV"
496,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/1NESFuuABy
This i… https://t.co/CM7E6QUOgh"
497,"Shame on the governor of New Mexico, Michelle Lujan Grisham - if she did her job and protected the border private c… https://t.co/X9CR082fB2"
498,Alarming news: A right-wing militia group is holding migrant familes at gunpoint before handing them over to border… https://t.co/YtiiJC8m4X
499,What's unacceptable is the fact that Democrats in congress sit on their lazy asses collecting a paycheck while doin… https://t.co/KyWLXzdqUS
500,"If the United States Congress did its job, instead of this nonsensical continuation of the Russia investigation, ci… https://t.co/ebO3YUA6CA"
501,Can we get a @iamjohnoliver @LastWeekTonight piece about border militias? https://t.co/IMFLmFHpxq
502,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/3Zp9G5y3ww
503,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/M589s5rmbx… https://t.co/zOCw7Qhtwx
504,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report via the @FoxNews App https://t.co/BEa5TQvaBM
505,"We are on a teetering point folks. Unless the halls of justice equalize and patriots get some sugar soon, there may… https://t.co/p1rL7jD6iW"
506,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/kgogpAIzc6
507,"Give them all medals and put them on payroll, you fool.

New Mexico militia detains migrants at gunpoint until Bord… https://t.co/jbxxEesxaW"
508,https://t.co/oJfzxbsoOX
509,"https://t.co/9nZJqmvOvA

What does the Constitution say about this:
(Art I, Sec 8)
To provide for calling forth the… https://t.co/R8h46lFOCz"
510,Glad they are there! https://t.co/hIV9F7VABy
511,"DON'T say I haven't been WARNING YOU that stuff like this was going to happen.

https://t.co/vKJgboUlNk"
512,"Factual errors in the article:

1. People illegally entering the US are NOT asylum seekers.

2. Every citizen DOES… https://t.co/yIrVVlvJtb"
513,"Since Congress and governors won’t do anything to strengthen borders to protect citizens, we need to protect oursel… https://t.co/niF1FhCJKR"
514,Wow!! Stay vigilant out there https://t.co/arFD9qE47y
515,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/cqpz9NtTTR #FoxNews
516,"They deserve a medal. Our government refuses to protect us, so the job falls on the people. Someone is going to hur… https://t.co/tfd80tKJBq"
517,"Suburban dads going to the border to play fascism is a sign of a healthy country
https://t.co/GFBvGXLLEm"
518,Sooner or later US CIVILIAN PATRIOTS WILL START REPELLING THESE INVADERS BECAUSE OUR GOVT IS TANGLED UP WITH LAWS T… https://t.co/IDB5RAgEJe
519,"Good for U C P least they are helping Border Agents, We need to do something &amp; stop illegals penetrating the USA. P… https://t.co/8yySZU8DrH"
520,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/lGv87Ew5vT
Well t… https://t.co/Nx92PE7RRK"
521,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/Bnb9ogtp1L Good for U C P t… https://t.co/K2mgeZy1J8
522,This is more of what we need https://t.co/CXUvTWhJjY
523,"If the government isn’t doing its job, the people will—-

New Mexico militia detains migrants at gunpoint until Bor… https://t.co/pm7lBOjvMs"
524,"The failure of the government to do it's job leads to this.
https://t.co/PypKFAutOp"
525,👍  🇺🇸  😘  https://t.co/a3H8rzaUHP
526,"These vigilantes should be in jail. Impersonating an officer? Kidnapping? False imprisonment?
https://t.co/Vjo2nsEvj2"
527,"New Mexico needs a new governor!  Give the GOP a try!
https://t.co/ekSeAeFysP"
528,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/pyYgVyzOMk
529,When did Illegal Aliens become “asylum-seeking migrants”. Better to call them Prospective Democrat Voters. https://t.co/6f3g7J0CZ3
530,"Mira ⁦@Ana_Bunker⁩, la ACLU ya está en ello. New Mexico militia group is detaining migrants at the border, report s… https://t.co/H6LCYPMIaI"
531,Patriotic Citizen New Mexico militia detains migrants at gunpoint until Border Patrol arrives: Leftist Illegal Alie… https://t.co/PKX1DEgfaw
532,NM governor Grisham is only partly correct in her statement. Any citizen can arrest anyone they witness comit a cri… https://t.co/w35ymhnU7V
533,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/X27cpTTuxT
Love it"
534,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/Hv6Dt96yek
Fantas… https://t.co/SYen9Z6dip"
535,Out on patrol with heavily armed civilian vigilantes on Arizona's border with Mexico https://t.co/IhxkkeWqUV
536,"New Mexico governor never heard of a ""citizen's arrest""?  These citizens are within their rights, IMO, and the gove… https://t.co/EvbJyhwwYA"
537,"After months apart, a handful of separated families tearfully reunite at U.S.-Mexico border https://t.co/wH094sgHOu… https://t.co/RtUVnP3gJs"
538,⁦@realDonaldTrump⁩ has caused chaos! https://t.co/B3fo0UGigw
539,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/Uua8PvaMYT #FoxNews
540,"Makes no sense why they can't detain illegals doing something illegal ...

New Mexico militia detains migrants at g… https://t.co/pcAh7uTRTX"
541,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/OKTNWu6vXj
542,"Good for them. If the government can’t or won’t do it, the citizens will and should.

https://t.co/Q5twLI0QDt"
543,So it comes to this cuz the #Obstructionists #RadicalLeft won't work in a bi-partisan manner to secure the border f… https://t.co/TqbR2ZaRor
544,"So what's the bottom line?  FUCKING POLITICIANS ARE NOT GOING TO SOLVE THIS.  However, the people can.  We just hav… https://t.co/xQPKEz2THH"
545,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/gaOkXUdnKi
Give t… https://t.co/xqwrMUqrhq"
546,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/FfqnVgGUv2"
547,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/mcSbcrZxer
548,🙌🙌🙌🙌🙌🙌 https://t.co/baruwrIunP
549,Reminder: seeking asylum is LEGAL. Amed militia detaining migrants at US-Mexico border https://t.co/m5qhzyLd7E
550,@PayPal A domestic terrorist organization called the United Constitutional Patriots is using PayPal to raise money.… https://t.co/QAif2osIwl
551,"Border militia groups get outsize news coverage for their numbers.  

https://t.co/baDjj0cXf4

The border for them… https://t.co/7RnZv6fVx6"
552,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/4eiCZmxLVI"
553,"Good for the United Constitutional Patriots, at least someone is helping the Border Agents, Someone needs to do som… https://t.co/l7G5ZIgmGo"
554,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/a6Mj0CHweN"
555,"Just another group getting ready for the #Boogaloo

New Mexico militia detains migrants at gunpoint until Border Pa… https://t.co/LkUmC4dKJC"
556,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/8ZSjildjge"
557,"American Heros!
New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/NA5AVRZqMG"
558,"If the government won't defend our borders, ""The people"" will. https://t.co/Czh8P123jt"
559,The messaging about the border is bringing us Midwesterners who have about as much knowledge of our states as high… https://t.co/eWpm3kj3SS
560,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/dxQnIimQu6 #FoxNews
561,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/FBkguqt05d
I thin… https://t.co/yf2zSbOUpB"
562,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/8YWRVIdhmH
Electr… https://t.co/ElkXNC8sqL"
563,"God bless them!

New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/TOiZ8hLKq8"
564,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/JD45OjpCCk
They a… https://t.co/VO4GVGSi3t"
565,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/R3PSTHEBNK"
566,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report | Fox News https://t.co/WmpbwYGoTT
567,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/W2kD57tI2n #FoxNews
568,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/KXlOz9OukR #FoxNews
569,"Do you American-hating Dems get the message?

WE DON'T WANT ANY MORE ILLEGALS IN OUR COUNTRY! 

https://t.co/0LiuoqZdEw"
570,"Right Wing Militia?!!! How about desperate citizens taking matters into their own hands! 

https://t.co/rQy8pIzoR1"
571,"If ⁦@TheDemocrats⁩ won’t secure the border we will! New Mexico militia detains migrants. I’m headed to the border. 

https://t.co/6c75NDHPWs"
572,"🚨🚨🚨 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻

New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/exjKn38vFa"
573,"Interesting how Blue States are finally waking up to the border crisis. Wasn't this all an ""imaginary crisis, made… https://t.co/OvDGJVEDsx"
574,The left has taken Fox. https://t.co/o4KJAE56ra #FoxNews
575,@GovMLG YOU CREATED AND EMPOWERED THIS GROUP! https://t.co/9tcFHWz42k
576,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/PMTndUeylP"
577,"This is what happens when government fails at their job. The people get tired of getting pushed around!!

New Mexic… https://t.co/DUaFdhOzb3"
578,This is a great proposal by @matthewblongo to alleviate the US/Mexico border crisis with the creation of a new lega… https://t.co/PgXYUHi3mc
579,Alarming Footage: 91 Illegals Stopped By Patriots Patrolling US/Mexico Border https://t.co/0p7cqFUOUE
580,We The People 🇺🇸 Since Government does Nothing!!👏👏👏 Calling All Patriots for Duty👏👏🇺🇸🇺🇸👇👇 New Mexico militia detain… https://t.co/n2JWHGsvfT
581,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/7625JIld7c
The pe… https://t.co/DT0VEVG69W"
582,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report
Then do YOUR JOB GOVERNOR, AND… https://t.co/dbAjvyiyES"
583,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/hPADotZo6r #FoxNews
584,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report | Fox News https://t.co/ZKSyGzlr2y
585,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/NOZRaqKC1I"
586,"What gives them the right?!
New Mexico militia group is detaining migrants at the border, report says - CNN https://t.co/D6CWQUMM4u"
587,"There you go, These militia love US, until Democrats are hard to get on their shoes, more militia like will rise...… https://t.co/qWeacdQa9o"
588,"Unbelievable,
https://t.co/Uta7b5jlkv
It appears @govmlg needs a refresher course in citizens arrest laws as she su… https://t.co/QGAmSp0oT3"
589,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report | Fox News https://t.co/KnHBJfcVEQ
590,"And this is what happens when government can't/refuses to do its job.

New Mexico militia detains migrants at gunpo… https://t.co/M02YVgqp83"
591,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/lMYWrnPixw"
592,A right-wing militia group in New Mexico has begun stopping migrant families and detaining them at gunpoint before… https://t.co/AhaetBbkrz
593,Two MS-13 gang members caught re-entering the United States #illegally in #Arizona. U.S. Customs and… https://t.co/mLwUFDjCsc
594,If the govt won't address the causes of the problem it's up to citizens to protect themselves and the rest of us!… https://t.co/XyJt7l9pyo
595,"There is a pact between Gov and the people that the laws be just and fairly enforced. If gov fails its duty, then a… https://t.co/ypSImto9m3"
596,"@AsianJ86 Amazing timing.

Fox News article describing citizens doing their patriotic duty, the very thing the 2nd… https://t.co/THCvmZo2lq"
597,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/Mgk8pNDSY3"
598,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/8rrLoI83xQ #FoxNews
599,New Mexico Governor won’t help protect our country or the citizens of the state. These citizens took it on themselv… https://t.co/YiOPkCWzjH
600,A chain of racist events leads to flaring tempers and murder within one-day in a boggy stretch of the US/Mexico border.
601,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report  https://t.co/2kFRv0isKE
602,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: BTW 100% legal to citizens arrest a il… https://t.co/6hpY4DEMXS
603,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/QGVPahcZ0U… https://t.co/P9V2MyBIlq
604,Its official.  There is a crisis at the border.  https://t.co/KkDduBe8N9
605,Border Chaos As Private Militia Engages 300 Migrants https://t.co/sQ8ZJ5w0cM
606,"💥👉🏼Since the government isn't protecting it's #Legal #Citizens, we MUST protect ourselves and our communities!… https://t.co/rnVvhYpv73"
607,As long as these groups follow correct rule of engagement I’ve no problem with it. They still have the right to pro… https://t.co/WsRyITOWnV
608,"We need more militias along the border.
=NEWS=
New Mexico gov rips civilian militia for detaining 200 migrants at g… https://t.co/NTWvKlgzGw"
609,"There is such a thing as citizens arrest.
Just who does the Gov represent?
His own citizens have to enforce their c… https://t.co/ZbochJXgSM"
610,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/GIkJobYOlk"
611,"In the video, the migrants sitting on the ground said they came from Guatemala. Benvie mirrored Trump’s anti-immigr… https://t.co/qTJJf4otFB"
612,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/IyibKVXl2h
613,"Aren't we allowed to make a ""Citizens Arrest"" for a Felony?  And...doesn't the INS consider crossing the border an… https://t.co/MYuolMCOqP"
614,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report | Fox News.  These guys in the… https://t.co/1r15ju78km
615,New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/2OAUkAxG8M… https://t.co/KTWx72amek
616,"🧐Fox news is falsely reporting The armed group are a New Mexico Militia. 
https://t.co/EHnEUhCkwd"
617,https://t.co/YJQU4GrI0O  TRUMP Please help our Border states.!
618,“Benvie filmed himself stopping a group of four adults and three children and said “border patrol” to them as he ap… https://t.co/wqjvPE8cz2
619,Border Chaos As Private Militia Engages 300 Migrants https://t.co/RO3w1laYMt
620,"This has been happening for years, but now fake news blames potus... https://t.co/vqSt7OENdK"
621,Videos appear to show armed militia detaining migrants at US-Mexico border https://t.co/hNggsrLD3Y
622,“Border Patrol has never asked us to stand down.”  https://t.co/bxLBNjuzeP
623,"Don't fix the issue, I'm predicting it is going to get far worse.

New Mexico militia detains migrants at gunpoint… https://t.co/wksOEgIlG1"
624,https://t.co/z7mPXuM30N
625,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/tZlPpCNFMb"
626,"Good job!! New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/Wp7N9KyjBD"
627,"@marklevinshow When the government becomes lawless, the public must enforce the laws that represent them. 
https://t.co/3qD0N4iLRx"
628,"Is a civil war heading our way? ➡️
New Mexico militia detains migrants at gunpoint until Border Patrol arrives: rep… https://t.co/k2IRCZHA6u"
629,"@dbongino When the government becomes lawless, the public must enforce the laws that represent them. 
https://t.co/3qD0N4iLRx"
630,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report

https://t.co/dSEiOS6CYX
Good f… https://t.co/TgvOTX4EJf"
631,"New Mexico militia detains migrants at gunpoint until Border Patrol arrives: report https://t.co/jFjV70h60D

When t… https://t.co/sMbURKdOzO"
632,"New Mexico militia group is detaining migrants at the border, report says - CNN https://t.co/A7ZQzAB7fl"
633,"@realDonaldTrump When the government becomes lawless, the public must enforce the laws that represent them. 
https://t.co/3qD0N4iLRx"
